Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19
Wed Aug 19 21:27:14 2026,1,12, 1, 5, 20, 3, 232, 3, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0,250, 154, 249, 157, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 17, 0, 0, 0, 1
Wed Aug 19 21:27:19 2026,2,12, 1, 5, 20, 3, 232, 3, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Wed Aug 19 21:27:20 2026,3,12, 1, 5, 20, 3, 232, 3, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0,250, 158, 249, 160, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 18, 0, 0, 0, 1
Wed Aug 19 21:27:24 2026,4,12, 1, 5, 20, 3, 232, 3, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Wed Aug 19 21:27:25 2026,5,12, 1, 5, 20, 3, 232, 3, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0,254, 159, 249, 156, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 19, 0, 0, 0, 1
Wed Aug 19 21:27:29 2026,6,12, 1, 5, 20, 3, 232, 3, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Wed Aug 19 21:27:30 2026,7,12, 1, 5, 20, 3, 232, 3, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0,254, 157, 249, 161, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 20, 0, 0, 0, 1
Wed Aug 19 21:27:35 2026,8,12, 1, 5, 20, 3, 232, 3, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Wed Aug 19 21:27:39 2026,9,12, 1, 5, 20, 3, 232, 3, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0,250, 154, 249, 156, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 21, 0, 0, 0, 1
Wed Aug 19 21:27:43 2026,10,12, 1, 5, 20, 3, 232, 3, 4, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0,250, 156, 249, 158, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 22, 0, 0, 0, 1
Wed Aug 19 21:27:47 2026,11,12, 1, 5, 20, 3, 232, 3, 4, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0,250, 158, 249, 161, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 23, 0, 0, 0, 1
Wed Aug 19 21:27:52 2026,12,12, 1, 5, 20, 3, 232, 3, 4, 1, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Wed Aug 19 21:27:57 2026,13,12, 1, 5, 20, 3, 232, 3, 4, 1, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0,250, 153, 247, 156, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 24, 0, 0, 0, 1
Wed Aug 19 21:28:01 2026,14,12, 1, 5, 20, 3, 232, 3, 4, 1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0,250, 157, 249, 153, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 25, 0, 0, 0, 1
Wed Aug 19 21:28:06 2026,15,12, 1, 5, 20, 3, 232, 3, 4, 1, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Wed Aug 19 21:28:08 2026,16,12, 1, 5, 20, 3, 232, 3, 4, 1, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0,250, 157, 249, 160, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 26, 0, 0, 0, 1
Wed Aug 19 21:28:12 2026,17,12, 1, 5, 20, 3, 232, 3, 4, 1, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Wed Aug 19 21:28:13 2026,18,12, 1, 5, 20, 3, 232, 3, 4, 1, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0,250, 155, 249, 156, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 27, 0, 0, 0, 1
Wed Aug 19 21:28:18 2026,19,12, 1, 5, 20, 3, 232, 3, 4, 1, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Wed Aug 19 21:28:22 2026,20,12, 1, 5, 20, 3, 232, 3, 4, 1, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0,254, 160, 249, 160, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 29, 0, 0, 0, 1
Wed Aug 19 21:28:26 2026,21,12, 1, 5, 20, 3, 232, 3, 4, 1, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0,254, 158, 249, 160, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 30, 0, 0, 0, 1
Wed Aug 19 21:28:30 2026,22,12, 1, 5, 20, 3, 232, 3, 4, 1, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Wed Aug 19 21:28:32 2026,23,12, 1, 5, 20, 3, 232, 3, 4, 1, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0,254, 160, 249, 158, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 31, 0, 0, 0, 1
Wed Aug 19 21:28:36 2026,24,12, 1, 5, 20, 3, 232, 3, 4, 1, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
